contestID,choiceID,precID,precname,splitID,splitname,count,cont_ch
181,100,672,EL0036,678,183 REP,0,181_100
181,105,672,EL0036,678,183 REP,0,181_105
191,145,672,EL0036,678,183 REP,0,191_145
191,150,672,EL0036,678,183 REP,0,191_150
201,195,672,EL0036,678,183 REP,0,201_195
211,210,672,EL0036,678,183 REP,0,211_210
221,220,672,EL0036,678,183 REP,0,221_220
301,370,672,EL0036,678,183 REP,0,301_370
1801,1860,672,EL0036,678,183 REP,0,1801_1860
3006,1,672,EL0036,678,183 REP,0,3006_1
3006,2,672,EL0036,678,183 REP,0,3006_2
3031,1,672,EL0036,678,183 REP,0,3031_1
3031,2,672,EL0036,678,183 REP,0,3031_2
3036,1,672,EL0036,678,183 REP,0,3036_1
7369,1,672,EL0036,678,183 REP,0,7369_1
4021,3760,672,EL0036,678,183 REP,0,4021_3760
4021,3765,672,EL0036,678,183 REP,0,4021_3765
4021,3770,672,EL0036,678,183 REP,0,4021_3770
4571,3755,672,EL0036,678,183 REP,0,4571_3755
9312,1,672,EL0036,678,183 REP,0,9312_1
8008,1,672,EL0036,678,183 REP,0,8008_1
8008,2,672,EL0036,678,183 REP,0,8008_2
8009,1,672,EL0036,678,183 REP,0,8009_1
8009,2,672,EL0036,678,183 REP,0,8009_2
8008,1,672,EL0036,679,183 NP,0,8008_1
8008,2,672,EL0036,679,183 NP,0,8008_2
8009,1,672,EL0036,679,183 NP,0,8009_1
8009,2,672,EL0036,679,183 NP,0,8009_2
182,110,672,EL0036,680,184 DEM,0,182_110
182,115,672,EL0036,680,184 DEM,0,182_115
182,120,672,EL0036,680,184 DEM,0,182_120
182,130,672,EL0036,680,184 DEM,0,182_130
182,135,672,EL0036,680,184 DEM,0,182_135
182,140,672,EL0036,680,184 DEM,0,182_140
192,155,672,EL0036,680,184 DEM,0,192_155
192,160,672,EL0036,680,184 DEM,0,192_160
192,165,672,EL0036,680,184 DEM,0,192_165
192,170,672,EL0036,680,184 DEM,0,192_170
192,175,672,EL0036,680,184 DEM,0,192_175
192,180,672,EL0036,680,184 DEM,0,192_180
192,185,672,EL0036,680,184 DEM,0,192_185
192,190,672,EL0036,680,184 DEM,0,192_190
202,200,672,EL0036,680,184 DEM,0,202_200
212,215,672,EL0036,680,184 DEM,0,212_215
222,225,672,EL0036,680,184 DEM,0,222_225
302,375,672,EL0036,680,184 DEM,0,302_375
302,380,672,EL0036,680,184 DEM,0,302_380
302,385,672,EL0036,680,184 DEM,0,302_385
302,390,672,EL0036,680,184 DEM,0,302_390
302,395,672,EL0036,680,184 DEM,0,302_395
302,400,672,EL0036,680,184 DEM,0,302_400
302,405,672,EL0036,680,184 DEM,0,302_405
660,790,672,EL0036,680,184 DEM,0,660_790
661,795,672,EL0036,680,184 DEM,0,661_795
661,800,672,EL0036,680,184 DEM,0,661_800
661,805,672,EL0036,680,184 DEM,0,661_805
1862,1950,672,EL0036,680,184 DEM,0,1862_1950
3007,1,672,EL0036,680,184 DEM,0,3007_1
3032,1,672,EL0036,680,184 DEM,0,3032_1
3032,2,672,EL0036,680,184 DEM,0,3032_2
4022,3775,672,EL0036,680,184 DEM,0,4022_3775
4022,3780,672,EL0036,680,184 DEM,0,4022_3780
8008,1,672,EL0036,680,184 DEM,0,8008_1
8008,2,672,EL0036,680,184 DEM,0,8008_2
8009,1,672,EL0036,680,184 DEM,0,8009_1
8009,2,672,EL0036,680,184 DEM,0,8009_2
181,100,672,EL0036,681,184 REP,0,181_100
181,105,672,EL0036,681,184 REP,0,181_105
191,145,672,EL0036,681,184 REP,0,191_145
191,150,672,EL0036,681,184 REP,0,191_150
201,195,672,EL0036,681,184 REP,0,201_195
211,210,672,EL0036,681,184 REP,0,211_210
221,220,672,EL0036,681,184 REP,0,221_220
301,370,672,EL0036,681,184 REP,0,301_370
1861,1940,672,EL0036,681,184 REP,0,1861_1940
1861,1945,672,EL0036,681,184 REP,0,1861_1945
3006,1,672,EL0036,681,184 REP,0,3006_1
3006,2,672,EL0036,681,184 REP,0,3006_2
3031,1,672,EL0036,681,184 REP,0,3031_1
3031,2,672,EL0036,681,184 REP,0,3031_2
3036,1,672,EL0036,681,184 REP,0,3036_1
7369,1,672,EL0036,681,184 REP,0,7369_1
4021,3760,672,EL0036,681,184 REP,0,4021_3760
4021,3765,672,EL0036,681,184 REP,0,4021_3765
4021,3770,672,EL0036,681,184 REP,0,4021_3770
4571,3755,672,EL0036,681,184 REP,0,4571_3755
9312,1,672,EL0036,681,184 REP,0,9312_1
8008,1,672,EL0036,681,184 REP,0,8008_1
8008,2,672,EL0036,681,184 REP,0,8008_2
8009,1,672,EL0036,681,184 REP,0,8009_1
8009,2,672,EL0036,681,184 REP,0,8009_2
8008,1,672,EL0036,682,184 NP,0,8008_1
8008,2,672,EL0036,682,184 NP,0,8008_2
8009,1,672,EL0036,682,184 NP,0,8009_1
8009,2,672,EL0036,682,184 NP,0,8009_2
182,110,683,EL0037,683,185 DEM,0,182_110
182,115,683,EL0037,683,185 DEM,0,182_115
182,120,683,EL0037,683,185 DEM,0,182_120
182,130,683,EL0037,683,185 DEM,0,182_130
182,135,683,EL0037,683,185 DEM,0,182_135
182,140,683,EL0037,683,185 DEM,0,182_140
192,155,683,EL0037,683,185 DEM,0,192_155
192,160,683,EL0037,683,185 DEM,0,192_160
192,165,683,EL0037,683,185 DEM,0,192_165
192,170,683,EL0037,683,185 DEM,0,192_170
192,175,683,EL0037,683,185 DEM,0,192_175
192,180,683,EL0037,683,185 DEM,0,192_180
192,185,683,EL0037,683,185 DEM,0,192_185
192,190,683,EL0037,683,185 DEM,0,192_190
202,200,683,EL0037,683,185 DEM,0,202_200
212,215,683,EL0037,683,185 DEM,0,212_215
222,225,683,EL0037,683,185 DEM,0,222_225
322,445,683,EL0037,683,185 DEM,0,322_445
664,830,683,EL0037,683,185 DEM,0,664_830
665,840,683,EL0037,683,185 DEM,0,665_840
1802,1870,683,EL0037,683,185 DEM,0,1802_1870
3007,1,683,EL0037,683,185 DEM,0,3007_1
3032,1,683,EL0037,683,185 DEM,0,3032_1
3032,2,683,EL0037,683,185 DEM,0,3032_2
3142,1,683,EL0037,683,185 DEM,0,3142_1
3142,2,683,EL0037,683,185 DEM,0,3142_2
3142,3,683,EL0037,683,185 DEM,0,3142_3
4022,3775,683,EL0037,683,185 DEM,0,4022_3775
4022,3780,683,EL0037,683,185 DEM,0,4022_3780
9313,1,683,EL0037,683,185 DEM,0,9313_1
181,100,683,EL0037,684,185 REP,0,181_100
181,105,683,EL0037,684,185 REP,0,181_105
191,145,683,EL0037,684,185 REP,0,191_145
191,150,683,EL0037,684,185 REP,0,191_150
201,195,683,EL0037,684,185 REP,0,201_195
211,210,683,EL0037,684,185 REP,0,211_210
221,220,683,EL0037,684,185 REP,0,221_220
321,435,683,EL0037,684,185 REP,0,321_435
1801,1860,683,EL0037,684,185 REP,0,1801_1860
3006,1,683,EL0037,684,185 REP,0,3006_1
3006,2,683,EL0037,684,185 REP,0,3006_2
3031,1,683,EL0037,684,185 REP,0,3031_1
3031,2,683,EL0037,684,185 REP,0,3031_2
3036,1,683,EL0037,684,185 REP,0,3036_1
3141,1,683,EL0037,684,185 REP,0,3141_1
7369,1,683,EL0037,684,185 REP,0,7369_1
4021,3760,683,EL0037,684,185 REP,0,4021_3760
4021,3765,683,EL0037,684,185 REP,0,4021_3765
4021,3770,683,EL0037,684,185 REP,0,4021_3770
322,445,683,EL0037,685,FED08 DEM,0,322_445
321,435,683,EL0037,686,FED08 REP,0,321_435
182,110,683,EL0037,687,186 DEM,0,182_110
182,115,683,EL0037,687,186 DEM,0,182_115
182,120,683,EL0037,687,186 DEM,0,182_120
182,130,683,EL0037,687,186 DEM,0,182_130
182,135,683,EL0037,687,186 DEM,0,182_135
182,140,683,EL0037,687,186 DEM,0,182_140
192,155,683,EL0037,687,186 DEM,0,192_155
192,160,683,EL0037,687,186 DEM,0,192_160
192,165,683,EL0037,687,186 DEM,0,192_165
192,170,683,EL0037,687,186 DEM,0,192_170
192,175,683,EL0037,687,186 DEM,0,192_175
192,180,683,EL0037,687,186 DEM,0,192_180
192,185,683,EL0037,687,186 DEM,0,192_185
192,190,683,EL0037,687,186 DEM,0,192_190
202,200,683,EL0037,687,186 DEM,0,202_200
212,215,683,EL0037,687,186 DEM,0,212_215
222,225,683,EL0037,687,186 DEM,0,222_225
322,445,683,EL0037,687,186 DEM,0,322_445
664,830,683,EL0037,687,186 DEM,0,664_830
665,840,683,EL0037,687,186 DEM,0,665_840
1112,1220,683,EL0037,687,186 DEM,0,1112_1220
2022,2120,683,EL0037,687,186 DEM,0,2022_2120
3007,1,683,EL0037,687,186 DEM,0,3007_1
3032,1,683,EL0037,687,186 DEM,0,3032_1
3032,2,683,EL0037,687,186 DEM,0,3032_2
3142,1,683,EL0037,687,186 DEM,0,3142_1
3142,2,683,EL0037,687,186 DEM,0,3142_2
3142,3,683,EL0037,687,186 DEM,0,3142_3
4022,3775,683,EL0037,687,186 DEM,0,4022_3775
4022,3780,683,EL0037,687,186 DEM,0,4022_3780
9313,1,683,EL0037,687,186 DEM,0,9313_1
8002,1,683,EL0037,687,186 DEM,0,8002_1
8002,2,683,EL0037,687,186 DEM,0,8002_2
181,100,683,EL0037,688,186 REP,0,181_100
181,105,683,EL0037,688,186 REP,0,181_105
191,145,683,EL0037,688,186 REP,0,191_145
191,150,683,EL0037,688,186 REP,0,191_150
201,195,683,EL0037,688,186 REP,0,201_195
211,210,683,EL0037,688,186 REP,0,211_210
221,220,683,EL0037,688,186 REP,0,221_220
321,435,683,EL0037,688,186 REP,0,321_435
1111,1215,683,EL0037,688,186 REP,0,1111_1215
2021,2115,683,EL0037,688,186 REP,0,2021_2115
3006,1,683,EL0037,688,186 REP,0,3006_1
3006,2,683,EL0037,688,186 REP,0,3006_2
3031,1,683,EL0037,688,186 REP,0,3031_1
3031,2,683,EL0037,688,186 REP,0,3031_2
3036,1,683,EL0037,688,186 REP,0,3036_1
3141,1,683,EL0037,688,186 REP,0,3141_1
7369,1,683,EL0037,688,186 REP,0,7369_1
4021,3760,683,EL0037,688,186 REP,0,4021_3760
4021,3765,683,EL0037,688,186 REP,0,4021_3765
4021,3770,683,EL0037,688,186 REP,0,4021_3770
8002,1,683,EL0037,688,186 REP,0,8002_1
8002,2,683,EL0037,688,186 REP,0,8002_2
8002,1,683,EL0037,689,186 NP,0,8002_1
8002,2,683,EL0037,689,186 NP,0,8002_2
182,110,683,EL0037,690,187 DEM,0,182_110
182,115,683,EL0037,690,187 DEM,0,182_115
182,120,683,EL0037,690,187 DEM,0,182_120
182,130,683,EL0037,690,187 DEM,0,182_130
182,135,683,EL0037,690,187 DEM,0,182_135
182,140,683,EL0037,690,187 DEM,0,182_140
192,155,683,EL0037,690,187 DEM,0,192_155
192,160,683,EL0037,690,187 DEM,0,192_160
192,165,683,EL0037,690,187 DEM,0,192_165
192,170,683,EL0037,690,187 DEM,0,192_170
192,175,683,EL0037,690,187 DEM,0,192_175
192,180,683,EL0037,690,187 DEM,0,192_180
192,185,683,EL0037,690,187 DEM,0,192_185
192,190,683,EL0037,690,187 DEM,0,192_190
202,200,683,EL0037,690,187 DEM,0,202_200
212,215,683,EL0037,690,187 DEM,0,212_215
222,225,683,EL0037,690,187 DEM,0,222_225
322,445,683,EL0037,690,187 DEM,0,322_445
664,830,683,EL0037,690,187 DEM,0,664_830
665,840,683,EL0037,690,187 DEM,0,665_840
1112,1220,683,EL0037,690,187 DEM,0,1112_1220
2022,2120,683,EL0037,690,187 DEM,0,2022_2120
3007,1,683,EL0037,690,187 DEM,0,3007_1
3032,1,683,EL0037,690,187 DEM,0,3032_1
3032,2,683,EL0037,690,187 DEM,0,3032_2
3142,1,683,EL0037,690,187 DEM,0,3142_1
3142,2,683,EL0037,690,187 DEM,0,3142_2
3142,3,683,EL0037,690,187 DEM,0,3142_3
4022,3775,683,EL0037,690,187 DEM,0,4022_3775
4022,3780,683,EL0037,690,187 DEM,0,4022_3780
9313,1,683,EL0037,690,187 DEM,0,9313_1
181,100,683,EL0037,691,187 REP,0,181_100
181,105,683,EL0037,691,187 REP,0,181_105
191,145,683,EL0037,691,187 REP,0,191_145
191,150,683,EL0037,691,187 REP,0,191_150
201,195,683,EL0037,691,187 REP,0,201_195
211,210,683,EL0037,691,187 REP,0,211_210
221,220,683,EL0037,691,187 REP,0,221_220
321,435,683,EL0037,691,187 REP,0,321_435
1111,1215,683,EL0037,691,187 REP,0,1111_1215
2021,2115,683,EL0037,691,187 REP,0,2021_2115
3006,1,683,EL0037,691,187 REP,0,3006_1
3006,2,683,EL0037,691,187 REP,0,3006_2
3031,1,683,EL0037,691,187 REP,0,3031_1
3031,2,683,EL0037,691,187 REP,0,3031_2
3036,1,683,EL0037,691,187 REP,0,3036_1
3141,1,683,EL0037,691,187 REP,0,3141_1
7369,1,683,EL0037,691,187 REP,0,7369_1
4021,3760,683,EL0037,691,187 REP,0,4021_3760
4021,3765,683,EL0037,691,187 REP,0,4021_3765
4021,3770,683,EL0037,691,187 REP,0,4021_3770
182,110,692,EL0038,692,188 DEM,0,182_110
182,115,692,EL0038,692,188 DEM,0,182_115
182,120,692,EL0038,692,188 DEM,0,182_120
182,130,692,EL0038,692,188 DEM,0,182_130
182,135,692,EL0038,692,188 DEM,0,182_135
182,140,692,EL0038,692,188 DEM,0,182_140
192,155,692,EL0038,692,188 DEM,0,192_155
192,160,692,EL0038,692,188 DEM,0,192_160
192,165,692,EL0038,692,188 DEM,0,192_165
192,170,692,EL0038,692,188 DEM,0,192_170
192,175,692,EL0038,692,188 DEM,0,192_175
192,180,692,EL0038,692,188 DEM,0,192_180
192,185,692,EL0038,692,188 DEM,0,192_185
192,190,692,EL0038,692,188 DEM,0,192_190
202,200,692,EL0038,692,188 DEM,0,202_200
212,215,692,EL0038,692,188 DEM,0,212_215
222,225,692,EL0038,692,188 DEM,0,222_225
302,375,692,EL0038,692,188 DEM,0,302_375
302,380,692,EL0038,692,188 DEM,0,302_380
302,385,692,EL0038,692,188 DEM,0,302_385
302,390,692,EL0038,692,188 DEM,0,302_390
302,395,692,EL0038,692,188 DEM,0,302_395
302,400,692,EL0038,692,188 DEM,0,302_400
302,405,692,EL0038,692,188 DEM,0,302_405
660,790,692,EL0038,692,188 DEM,0,660_790
661,795,692,EL0038,692,188 DEM,0,661_795
661,800,692,EL0038,692,188 DEM,0,661_800
661,805,692,EL0038,692,188 DEM,0,661_805
1112,1220,692,EL0038,692,188 DEM,0,1112_1220
2022,2120,692,EL0038,692,188 DEM,0,2022_2120
3007,1,692,EL0038,692,188 DEM,0,3007_1
3032,1,692,EL0038,692,188 DEM,0,3032_1
3032,2,692,EL0038,692,188 DEM,0,3032_2
4022,3775,692,EL0038,692,188 DEM,0,4022_3775
4022,3780,692,EL0038,692,188 DEM,0,4022_3780
8008,1,692,EL0038,692,188 DEM,0,8008_1
8008,2,692,EL0038,692,188 DEM,0,8008_2
8009,1,692,EL0038,692,188 DEM,0,8009_1
8009,2,692,EL0038,692,188 DEM,0,8009_2
181,100,692,EL0038,693,188 REP,0,181_100
181,105,692,EL0038,693,188 REP,0,181_105
191,145,692,EL0038,693,188 REP,0,191_145
191,150,692,EL0038,693,188 REP,0,191_150
201,195,692,EL0038,693,188 REP,0,201_195
211,210,692,EL0038,693,188 REP,0,211_210
221,220,692,EL0038,693,188 REP,0,221_220
301,370,692,EL0038,693,188 REP,0,301_370
1111,1215,692,EL0038,693,188 REP,0,1111_1215
2021,2115,692,EL0038,693,188 REP,0,2021_2115
3006,1,692,EL0038,693,188 REP,0,3006_1
3006,2,692,EL0038,693,188 REP,0,3006_2
3031,1,692,EL0038,693,188 REP,0,3031_1
3031,2,692,EL0038,693,188 REP,0,3031_2
3036,1,692,EL0038,693,188 REP,0,3036_1
7369,1,692,EL0038,693,188 REP,0,7369_1
4021,3760,692,EL0038,693,188 REP,0,4021_3760
4021,3765,692,EL0038,693,188 REP,0,4021_3765
4021,3770,692,EL0038,693,188 REP,0,4021_3770
4571,3755,692,EL0038,693,188 REP,0,4571_3755
8008,1,692,EL0038,693,188 REP,0,8008_1
8008,2,692,EL0038,693,188 REP,0,8008_2
8009,1,692,EL0038,693,188 REP,0,8009_1
8009,2,692,EL0038,693,188 REP,0,8009_2
8008,1,692,EL0038,694,188 NP,0,8008_1
8008,2,692,EL0038,694,188 NP,0,8008_2
8009,1,692,EL0038,694,188 NP,0,8009_1
8009,2,692,EL0038,694,188 NP,0,8009_2
302,375,692,EL0038,695,FED06 DEM,0,302_375
302,380,692,EL0038,695,FED06 DEM,0,302_380
302,385,692,EL0038,695,FED06 DEM,0,302_385
302,390,692,EL0038,695,FED06 DEM,0,302_390
302,395,692,EL0038,695,FED06 DEM,0,302_395
302,400,692,EL0038,695,FED06 DEM,0,302_400
302,405,692,EL0038,695,FED06 DEM,0,302_405
301,370,692,EL0038,696,FED06 REP,0,301_370
182,110,697,EL0039,697,189 DEM,0,182_110
182,115,697,EL0039,697,189 DEM,0,182_115
182,120,697,EL0039,697,189 DEM,0,182_120
182,130,697,EL0039,697,189 DEM,0,182_130
182,135,697,EL0039,697,189 DEM,0,182_135
182,140,697,EL0039,697,189 DEM,0,182_140
192,155,697,EL0039,697,189 DEM,0,192_155
192,160,697,EL0039,697,189 DEM,0,192_160
192,165,697,EL0039,697,189 DEM,0,192_165
192,170,697,EL0039,697,189 DEM,0,192_170
192,175,697,EL0039,697,189 DEM,0,192_175
192,180,697,EL0039,697,189 DEM,0,192_180
192,185,697,EL0039,697,189 DEM,0,192_185
192,190,697,EL0039,697,189 DEM,0,192_190
202,200,697,EL0039,697,189 DEM,0,202_200
212,215,697,EL0039,697,189 DEM,0,212_215
222,225,697,EL0039,697,189 DEM,0,222_225
302,375,697,EL0039,697,189 DEM,0,302_375
302,380,697,EL0039,697,189 DEM,0,302_380
302,385,697,EL0039,697,189 DEM,0,302_385
302,390,697,EL0039,697,189 DEM,0,302_390
302,395,697,EL0039,697,189 DEM,0,302_395
302,400,697,EL0039,697,189 DEM,0,302_400
302,405,697,EL0039,697,189 DEM,0,302_405
660,790,697,EL0039,697,189 DEM,0,660_790
661,795,697,EL0039,697,189 DEM,0,661_795
661,800,697,EL0039,697,189 DEM,0,661_800
661,805,697,EL0039,697,189 DEM,0,661_805
1862,1950,697,EL0039,697,189 DEM,0,1862_1950
3007,1,697,EL0039,697,189 DEM,0,3007_1
3032,1,697,EL0039,697,189 DEM,0,3032_1
3032,2,697,EL0039,697,189 DEM,0,3032_2
4022,3775,697,EL0039,697,189 DEM,0,4022_3775
4022,3780,697,EL0039,697,189 DEM,0,4022_3780
8008,1,697,EL0039,697,189 DEM,0,8008_1
8008,2,697,EL0039,697,189 DEM,0,8008_2
8009,1,697,EL0039,697,189 DEM,0,8009_1
8009,2,697,EL0039,697,189 DEM,0,8009_2
181,100,697,EL0039,698,189 REP,0,181_100
181,105,697,EL0039,698,189 REP,0,181_105
191,145,697,EL0039,698,189 REP,0,191_145
191,150,697,EL0039,698,189 REP,0,191_150
201,195,697,EL0039,698,189 REP,0,201_195
211,210,697,EL0039,698,189 REP,0,211_210
221,220,697,EL0039,698,189 REP,0,221_220
301,370,697,EL0039,698,189 REP,0,301_370
1861,1940,697,EL0039,698,189 REP,0,1861_1940
1861,1945,697,EL0039,698,189 REP,0,1861_1945
3006,1,697,EL0039,698,189 REP,0,3006_1
3006,2,697,EL0039,698,189 REP,0,3006_2
3031,1,697,EL0039,698,189 REP,0,3031_1
3031,2,697,EL0039,698,189 REP,0,3031_2
3036,1,697,EL0039,698,189 REP,0,3036_1
7369,1,697,EL0039,698,189 REP,0,7369_1
4021,3760,697,EL0039,698,189 REP,0,4021_3760
4021,3765,697,EL0039,698,189 REP,0,4021_3765
4021,3770,697,EL0039,698,189 REP,0,4021_3770
4571,3755,697,EL0039,698,189 REP,0,4571_3755
9318,1,697,EL0039,698,189 REP,0,9318_1
8008,1,697,EL0039,698,189 REP,0,8008_1
8008,2,697,EL0039,698,189 REP,0,8008_2
8009,1,697,EL0039,698,189 REP,0,8009_1
8009,2,697,EL0039,698,189 REP,0,8009_2
8008,1,697,EL0039,699,189 NP,0,8008_1
8008,2,697,EL0039,699,189 NP,0,8008_2
8009,1,697,EL0039,699,189 NP,0,8009_1
8009,2,697,EL0039,699,189 NP,0,8009_2
302,375,697,EL0039,700,FED06 DEM,0,302_375
302,380,697,EL0039,700,FED06 DEM,0,302_380
302,385,697,EL0039,700,FED06 DEM,0,302_385
302,390,697,EL0039,700,FED06 DEM,0,302_390
302,395,697,EL0039,700,FED06 DEM,0,302_395
302,400,697,EL0039,700,FED06 DEM,0,302_400
302,405,697,EL0039,700,FED06 DEM,0,302_405
301,370,697,EL0039,701,FED06 REP,0,301_370
182,110,697,EL0039,702,190 DEM,0,182_110
182,115,697,EL0039,702,190 DEM,0,182_115
182,120,697,EL0039,702,190 DEM,0,182_120
182,130,697,EL0039,702,190 DEM,0,182_130
182,135,697,EL0039,702,190 DEM,0,182_135
182,140,697,EL0039,702,190 DEM,0,182_140
192,155,697,EL0039,702,190 DEM,0,192_155
192,160,697,EL0039,702,190 DEM,0,192_160
192,165,697,EL0039,702,190 DEM,0,192_165
192,170,697,EL0039,702,190 DEM,0,192_170
192,175,697,EL0039,702,190 DEM,0,192_175
192,180,697,EL0039,702,190 DEM,0,192_180
192,185,697,EL0039,702,190 DEM,0,192_185
192,190,697,EL0039,702,190 DEM,0,192_190
202,200,697,EL0039,702,190 DEM,0,202_200
212,215,697,EL0039,702,190 DEM,0,212_215
222,225,697,EL0039,702,190 DEM,0,222_225
302,375,697,EL0039,702,190 DEM,0,302_375
302,380,697,EL0039,702,190 DEM,0,302_380
302,385,697,EL0039,702,190 DEM,0,302_385
302,390,697,EL0039,702,190 DEM,0,302_390
302,395,697,EL0039,702,190 DEM,0,302_395
302,400,697,EL0039,702,190 DEM,0,302_400
302,405,697,EL0039,702,190 DEM,0,302_405
660,790,697,EL0039,702,190 DEM,0,660_790
661,795,697,EL0039,702,190 DEM,0,661_795
661,800,697,EL0039,702,190 DEM,0,661_800
661,805,697,EL0039,702,190 DEM,0,661_805
1802,1870,697,EL0039,702,190 DEM,0,1802_1870
3007,1,697,EL0039,702,190 DEM,0,3007_1
3032,1,697,EL0039,702,190 DEM,0,3032_1
3032,2,697,EL0039,702,190 DEM,0,3032_2
4022,3775,697,EL0039,702,190 DEM,0,4022_3775
4022,3780,697,EL0039,702,190 DEM,0,4022_3780
8008,1,697,EL0039,702,190 DEM,0,8008_1
8008,2,697,EL0039,702,190 DEM,0,8008_2
8009,1,697,EL0039,702,190 DEM,0,8009_1
8009,2,697,EL0039,702,190 DEM,0,8009_2
181,100,697,EL0039,703,190 REP,0,181_100
181,105,697,EL0039,703,190 REP,0,181_105
191,145,697,EL0039,703,190 REP,0,191_145
191,150,697,EL0039,703,190 REP,0,191_150
201,195,697,EL0039,703,190 REP,0,201_195
211,210,697,EL0039,703,190 REP,0,211_210
221,220,697,EL0039,703,190 REP,0,221_220
301,370,697,EL0039,703,190 REP,0,301_370
1801,1860,697,EL0039,703,190 REP,0,1801_1860
3006,1,697,EL0039,703,190 REP,0,3006_1
3006,2,697,EL0039,703,190 REP,0,3006_2
3031,1,697,EL0039,703,190 REP,0,3031_1
3031,2,697,EL0039,703,190 REP,0,3031_2
3036,1,697,EL0039,703,190 REP,0,3036_1
7369,1,697,EL0039,703,190 REP,0,7369_1
4021,3760,697,EL0039,703,190 REP,0,4021_3760
4021,3765,697,EL0039,703,190 REP,0,4021_3765
4021,3770,697,EL0039,703,190 REP,0,4021_3770
4571,3755,697,EL0039,703,190 REP,0,4571_3755
9318,1,697,EL0039,703,190 REP,0,9318_1
8008,1,697,EL0039,703,190 REP,0,8008_1
8008,2,697,EL0039,703,190 REP,0,8008_2
8009,1,697,EL0039,703,190 REP,0,8009_1
8009,2,697,EL0039,703,190 REP,0,8009_2
8008,1,697,EL0039,704,190 NP,0,8008_1
8008,2,697,EL0039,704,190 NP,0,8008_2
8009,1,697,EL0039,704,190 NP,0,8009_1
8009,2,697,EL0039,704,190 NP,0,8009_2
182,110,705,EL0040,705,191 DEM,0,182_110
182,115,705,EL0040,705,191 DEM,0,182_115
182,120,705,EL0040,705,191 DEM,0,182_120
182,130,705,EL0040,705,191 DEM,0,182_130
182,135,705,EL0040,705,191 DEM,0,182_135
182,140,705,EL0040,705,191 DEM,0,182_140
192,155,705,EL0040,705,191 DEM,0,192_155
192,160,705,EL0040,705,191 DEM,0,192_160
192,165,705,EL0040,705,191 DEM,0,192_165
192,170,705,EL0040,705,191 DEM,0,192_170
192,175,705,EL0040,705,191 DEM,0,192_175
192,180,705,EL0040,705,191 DEM,0,192_180
192,185,705,EL0040,705,191 DEM,0,192_185
192,190,705,EL0040,705,191 DEM,0,192_190
202,200,705,EL0040,705,191 DEM,0,202_200
212,215,705,EL0040,705,191 DEM,0,212_215
222,225,705,EL0040,705,191 DEM,0,222_225
322,445,705,EL0040,705,191 DEM,0,322_445
664,830,705,EL0040,705,191 DEM,0,664_830
665,840,705,EL0040,705,191 DEM,0,665_840
1802,1870,705,EL0040,705,191 DEM,0,1802_1870
3007,1,705,EL0040,705,191 DEM,0,3007_1
3032,1,705,EL0040,705,191 DEM,0,3032_1
3032,2,705,EL0040,705,191 DEM,0,3032_2
4022,3775,705,EL0040,705,191 DEM,0,4022_3775
4022,3780,705,EL0040,705,191 DEM,0,4022_3780
9319,1,705,EL0040,705,191 DEM,0,9319_1
181,100,705,EL0040,706,191 REP,0,181_100
181,105,705,EL0040,706,191 REP,0,181_105
191,145,705,EL0040,706,191 REP,0,191_145
191,150,705,EL0040,706,191 REP,0,191_150
201,195,705,EL0040,706,191 REP,0,201_195
211,210,705,EL0040,706,191 REP,0,211_210
221,220,705,EL0040,706,191 REP,0,221_220
321,435,705,EL0040,706,191 REP,0,321_435
1801,1860,705,EL0040,706,191 REP,0,1801_1860
3006,1,705,EL0040,706,191 REP,0,3006_1
3006,2,705,EL0040,706,191 REP,0,3006_2
3031,1,705,EL0040,706,191 REP,0,3031_1
3031,2,705,EL0040,706,191 REP,0,3031_2
3036,1,705,EL0040,706,191 REP,0,3036_1
7369,1,705,EL0040,706,191 REP,0,7369_1
4021,3760,705,EL0040,706,191 REP,0,4021_3760
4021,3765,705,EL0040,706,191 REP,0,4021_3765
4021,3770,705,EL0040,706,191 REP,0,4021_3770
322,445,705,EL0040,707,FED08 DEM,0,322_445
321,435,705,EL0040,708,FED08 REP,0,321_435
182,110,709,EL0041,709,192 DEM,0,182_110
182,115,709,EL0041,709,192 DEM,0,182_115
182,120,709,EL0041,709,192 DEM,0,182_120
182,130,709,EL0041,709,192 DEM,0,182_130
182,135,709,EL0041,709,192 DEM,0,182_135
182,140,709,EL0041,709,192 DEM,0,182_140
192,155,709,EL0041,709,192 DEM,0,192_155
192,160,709,EL0041,709,192 DEM,0,192_160
192,165,709,EL0041,709,192 DEM,0,192_165
192,170,709,EL0041,709,192 DEM,0,192_170
192,175,709,EL0041,709,192 DEM,0,192_175
192,180,709,EL0041,709,192 DEM,0,192_180
192,185,709,EL0041,709,192 DEM,0,192_185
192,190,709,EL0041,709,192 DEM,0,192_190
202,200,709,EL0041,709,192 DEM,0,202_200
212,215,709,EL0041,709,192 DEM,0,212_215
222,225,709,EL0041,709,192 DEM,0,222_225
322,445,709,EL0041,709,192 DEM,0,322_445
664,830,709,EL0041,709,192 DEM,0,664_830
665,840,709,EL0041,709,192 DEM,0,665_840
1112,1220,709,EL0041,709,192 DEM,0,1112_1220
3007,1,709,EL0041,709,192 DEM,0,3007_1
3032,1,709,EL0041,709,192 DEM,0,3032_1
3032,2,709,EL0041,709,192 DEM,0,3032_2
